id,olsera_product_id,parent_id,parent_name,name,sku,category,brand_name,klasifikasi,price,buy_price,stock,image_url,description,published,pos_hidden,has_variant,is_variant,variant_name,variant_sku,variant_stock,variant_price
100272504,100272504,100272504,POD TRML T28 ONYX BLACK BUNDLING LIQUID 15ML,POD TRML T28 ONYX BLACK BUNDLING LIQUID 15ML,1009250002,Others,,POD,200000,165000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68c2abd17c674.jpeg,,1,0,0,NO,,,0,0
100272503,100272503,100272503,CARTRIDGE TRML TMAX 0.8 OHM,CARTRIDGE TRML TMAX 0.8 OHM,1009250001,Others,,CARTRIDGE,40000,26666,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68c2abec4122b.jpeg,,1,0,0,NO,,,0,0
54838603,54838603,99926577,LIQUID SALTNIC PODA X RUBYGANG BEQU LYCHEE 30ML,LIQUID SALTNIC PODA X RUBYGANG BEQU LYCHEE 30ML - 30MG,0309250010,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb1ebbba2c.jpeg,,1,0,1,YES,30MG,0309250010,0,110000
54838602,54838602,99926576,LIQUID SALTNIC MOVE JUICE ICELANDS SOURSOP 30ML,LIQUID SALTNIC MOVE JUICE ICELANDS SOURSOP 30ML - 30MG,0309250009,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb1cd6a6b9.jpeg,,1,0,1,YES,30MG,0309250009,0,100000
54838600,54838600,99926575,LIQUID FREEBASE CREAMSIE WHIMSIE V5 MIDORI COCOPANDAN WAFER 60ML,LIQUID FREEBASE CREAMSIE WHIMSIE V5 MIDORI COCOPANDAN WAFER 60ML - 3MG,0309250007,Others,,NP FREEBASE,155000,130000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb1b2e4abf.jpeg,,1,0,1,YES,3MG,0309250007,1,155000
54838601,54838601,99926575,LIQUID FREEBASE CREAMSIE WHIMSIE V5 MIDORI COCOPANDAN WAFER 60ML,LIQUID FREEBASE CREAMSIE WHIMSIE V5 MIDORI COCOPANDAN WAFER 60ML - 6MG,0309250008,Others,,NP FREEBASE,155000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb1b2e4abf.jpeg,,1,0,1,YES,6MG,0309250008,0,155000
54838599,54838599,99926574,LIQUID FREEBASE LAB51 KOPI DJIWA COFFEE BREAD 30ML,LIQUID FREEBASE LAB51 KOPI DJIWA COFFEE BREAD 30ML - 9MG,0309250006,Others,,NP FREEBASE,85000,62500,4,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb1863259c.jpeg,,1,0,1,YES,9MG,0309250006,4,85000
54838598,54838598,99926573,LIQUID SALTNIC FOOM FLOOID WATERMELON BUBBLEGUM 30ML,LIQUID SALTNIC FOOM FLOOID WATERMELON BUBBLEGUM 30ML - 30MG,0309250005,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb173c8ce8.jpeg,,1,0,1,YES,30MG,0309250005,0,110000
54838597,54838597,99926571,LIQUID SALTNIC FOOM FLOOID HONEYDEW BUBBLEGUM 30ML,LIQUID SALTNIC FOOM FLOOID HONEYDEW BUBBLEGUM 30ML - 30MG,0309250004,Others,,NP SALTNIC,110000,86500,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb15e249e9.jpeg,,1,0,1,YES,30MG,0309250004,2,110000
54838596,54838596,99926570,LIQUID SALTNIC FOOM FLOOID BLACKCURRANT BUBBLEGUM 30ML,LIQUID SALTNIC FOOM FLOOID BLACKCURRANT BUBBLEGUM 30ML - 30MG,0309250003,Others,,NP SALTNIC,110000,86500,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb128203d0.jpeg,,1,0,1,YES,30MG,0309250003,3,110000
99926569,99926569,99926569,MOD TRML T99 YELLOW OMELETTE,MOD TRML T99 YELLOW OMELETTE,0309250002,Others,,MOD,570000,460000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb02eb42c9.jpeg,,1,0,0,NO,,,0,0
99926568,99926568,99926568,MOD TRML T99 IRON GRAY,MOD TRML T99 IRON GRAY,0309250001,Others,,MOD,570000,460000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68bbb017b5629.jpeg,,1,0,0,NO,,,0,0
54622727,54622727,99511635,LIQUID SALTNIC BUAQITA MIX FRUIT MANGO GUAVA 30ML,LIQUID SALTNIC BUAQITA MIX FRUIT MANGO GUAVA 30ML - 30MG,2808250018,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b180ebe1af4.jpeg,,1,0,1,YES,30MG,2808250018,0,110000
54622726,54622726,99511634,LIQUID SALTNIC FOOM MAX SERIES ICY MENTHOL 30ML,LIQUID SALTNIC FOOM MAX SERIES ICY MENTHOL 30ML - 30MG,2808250017,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b180d68e570.jpeg,,1,0,1,YES,30MG,2808250017,0,110000
54622725,54622725,99511633,LIQUID SALTNIC FOOM MAX SERIES ICY BERRY 30ML,LIQUID SALTNIC FOOM MAX SERIES ICY BERRY 30ML - 30MG,2808250016,Others,,NP SALTNIC,110000,86500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b181598ac32.jpeg,,1,0,1,YES,30MG,2808250016,1,110000
54622724,54622724,99511632,LIQUID SALTNIC FOOM MAX SERIES ICY MANGO 30ML,LIQUID SALTNIC FOOM MAX SERIES ICY MANGO 30ML - 30MG,2808250015,Others,,NP SALTNIC,110000,86500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b180b296fab.jpeg,,1,0,1,YES,30MG,2808250015,1,110000
54622723,54622723,99511631,LIQUID SALTNIC FOOM MAX SERIES ICY WATERMELON 30ML,LIQUID SALTNIC FOOM MAX SERIES ICY WATERMELON 30ML - 30MG,2808250014,Others,,NP SALTNIC,110000,86500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b1809decc5e.jpeg,,1,0,1,YES,30MG,2808250014,1,110000
54622722,54622722,99511630,LIQUID SALTNIC FOOM MAX SERIES ICED TEA 30ML,LIQUID SALTNIC FOOM MAX SERIES ICED TEA 30ML - 30MG,2808250013,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b18081942b9.jpeg,,1,0,1,YES,30MG,2808250013,0,110000
54622721,54622721,99511629,LIQUID SALTNIC FREEZESTATE MANGO YACULT 30ML,LIQUID SALTNIC FREEZESTATE MANGO YACULT 30ML - 30MG,2808250012,Others,,NP SALTNIC,110000,85000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b1806201534.jpeg,,1,0,1,YES,30MG,2808250012,0,110000
54622720,54622720,99511628,LIQUID SALTNIC FREEZESTATE SWEET YACULT 30ML,LIQUID SALTNIC FREEZESTATE SWEET YACULT 30ML - 30MG,2808250011,Others,,NP SALTNIC,110000,85000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b180507fe86.jpeg,,1,0,1,YES,30MG,2808250011,0,110000
54622718,54622718,99511627,LIQUID FREEBASE MAKNA V4 MATCHA COCONUT MOUSSE 60ML,LIQUID FREEBASE MAKNA V4 MATCHA COCONUT MOUSSE 60ML - 3MG,2808250009,Others,,NP FREEBASE,140000,110000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b1803c8e9f3.jpeg,,1,0,1,YES,3MG,2808250009,1,140000
54622719,54622719,99511627,LIQUID FREEBASE MAKNA V4 MATCHA COCONUT MOUSSE 60ML,LIQUID FREEBASE MAKNA V4 MATCHA COCONUT MOUSSE 60ML - 7MG,2808250010,Others,,NP FREEBASE,140000,110000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b1803c8e9f3.jpeg,,1,0,1,YES,7MG,2808250010,1,140000
54622716,54622716,99511626,LIQUID FREEBASE BOBON SANTOSO V2 BLUEBERRY CHEESE POUNDCAKE 60ML,LIQUID FREEBASE BOBON SANTOSO V2 BLUEBERRY CHEESE POUNDCAKE 60ML - 3MG,2808250007,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b18027f0ec9.jpeg,,1,0,1,YES,3MG,2808250007,0,150000
54622717,54622717,99511626,LIQUID FREEBASE BOBON SANTOSO V2 BLUEBERRY CHEESE POUNDCAKE 60ML,LIQUID FREEBASE BOBON SANTOSO V2 BLUEBERRY CHEESE POUNDCAKE 60ML - 6MG,2808250008,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b18027f0ec9.jpeg,,1,0,1,YES,6MG,2808250008,0,150000
99511624,99511624,99511624,POD OXVA XLIM GO X VNITY EDITION WHITE BUNDLING LIQUID 15ML,POD OXVA XLIM GO X VNITY EDITION WHITE BUNDLING LIQUID 15ML,2808250004,Others,,POD,200000,172500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b17fdf2861d.jpeg,,1,0,0,NO,,,0,0
99511623,99511623,99511623,POD OXVA XLIM GO X VNITY EDITION BLACK BUNDLING LIQUID 15ML,POD OXVA XLIM GO X VNITY EDITION BLACK BUNDLING LIQUID 15ML,2808250003,Others,,POD,200000,172500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b17fc74c99f.jpeg,,1,0,0,NO,,,0,0
99511622,99511622,99511622,POD FOOM X NAKED TOSCA BUNDLING LIQUID 15ML,POD FOOM X NAKED TOSCA BUNDLING LIQUID 15ML,2808250002,Others,,POD,200000,160000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b17fb05c6e5.jpeg,,1,0,0,NO,,,0,0
99511621,99511621,99511621,POD FOOM X MUSE MAGENTA BUNDLING LIQUID 15ML,POD FOOM X MUSE MAGENTA BUNDLING LIQUID 15ML,2808250001,Others,,POD,200000,160000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68b181ca1acaf.jpeg,,1,0,0,NO,,,0,0
54402456,54402456,99127124,LIQUID FREEBASE CRACKZ ICE INDONESIAN ICE CREAM SERIES ES TELER 60ML,LIQUID FREEBASE CRACKZ ICE INDONESIAN ICE CREAM SERIES ES TELER 60ML - 3MG,2208250010,Others,,NP FREEBASE,140000,117500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a86e23304ee.jpeg,,1,0,1,YES,3MG,2208250010,0,140000
54402457,54402457,99127124,LIQUID FREEBASE CRACKZ ICE INDONESIAN ICE CREAM SERIES ES TELER 60ML,LIQUID FREEBASE CRACKZ ICE INDONESIAN ICE CREAM SERIES ES TELER 60ML - 6MG,2208250011,Others,,NP FREEBASE,140000,117500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a86e23304ee.jpeg,,1,0,1,YES,6MG,2208250011,1,140000
99127122,99127122,99127122,POD OXVA NEXLIM STARRY BLUE,POD OXVA NEXLIM STARRY BLUE,2208250008,Others,,POD,360000,315000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a8668e2e7bf.jpeg,,1,0,0,NO,,,0,0
99127121,99127121,99127121,POD OXVA NEXLIM PINE GREEN,POD OXVA NEXLIM PINE GREEN,2208250007,Others,,POD,360000,315000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a86678d5fee.jpeg,,1,0,0,NO,,,0,0
99127120,99127120,99127120,CARTRIDGE OXVA VPRIME 0.8OHM,CARTRIDGE OXVA VPRIME 0.8OHM,2208250006,Others,,CARTRIDGE,40000,27500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a87063a85a6.jpeg,,1,0,0,NO,,,0,0
99127119,99127119,99127119,CARTRIDGE OXVA NEXLIM 0.8OHM 4ML,CARTRIDGE OXVA NEXLIM 0.8OHM 4ML,2208250005,Others,,CARTRIDGE,45000,36333,3,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a870a29afca.jpeg,,1,0,0,NO,,,0,0
99127118,99127118,99127118,CARTRIDGE OXVA NEXLIM 0.6OHM 4ML,CARTRIDGE OXVA NEXLIM 0.6OHM 4ML,2208250004,Others,,CARTRIDGE,45000,36333,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a87091a3ca3.jpeg,,1,0,0,NO,,,0,0
99127116,99127116,99127116,POD OXVA XLIM GO VIOLET,POD OXVA XLIM GO VIOLET,2208250003,Others,,POD,200000,137500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a8666052477.jpeg,,1,0,0,NO,,,0,0
99127115,99127115,99127115,POD OXVA XLIM GO WORLD BLACK,POD OXVA XLIM GO WORLD BLACK,2208250002,Others,,POD,200000,160000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a86649049be.jpeg,,1,0,0,NO,,,0,0
99127114,99127114,99127114,POD OXVA XLIM GO GRAFITI BERRY,POD OXVA XLIM GO GRAFITI BERRY,2208250001,Others,,POD,200000,165000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a8621f6b39e.jpeg,,1,0,0,NO,,,0,0
98633814,98633814,98633814,POD URSA NANO S II BLUE,POD URSA NANO S II BLUE,1408250003,Others,,POD,170000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a0872a647af.jpeg,,1,0,0,NO,,,0,0
98633813,98633813,98633813,POD URSA NANO S II MINT,POD URSA NANO S II MINT,1408250002,Others,,POD,170000,120000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a08742abad3.jpeg,,1,0,0,NO,,,0,0
98633812,98633812,98633812,POD URSA NANO S II LAVENDER,POD URSA NANO S II LAVENDER,1408250001,Others,,POD,170000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68a0875784cdc.jpeg,,1,0,0,NO,,,0,0
53868436,53868436,98258753,LIQUID SALTNIC CAIR APPLE 30ML,LIQUID SALTNIC CAIR APPLE 30ML - 30MG,0808250001,Others,,NP SALTNIC,75000,55000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68974fb9cfff9.jpeg,,1,0,1,YES,30MG,0808250001,1,75000
53631889,53631889,97908979,LIQUID FREEBASE NIKMAT PIE SERIES BLACKBERRY PIE 60ML,LIQUID FREEBASE NIKMAT PIE SERIES BLACKBERRY PIE 60ML - 3MG,0208250010,Others,,NP FREEBASE,145000,122500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68908fda89fac.jpeg,,1,0,1,YES,3MG,0208250010,1,145000
53631890,53631890,97908979,LIQUID FREEBASE NIKMAT PIE SERIES BLACKBERRY PIE 60ML,LIQUID FREEBASE NIKMAT PIE SERIES BLACKBERRY PIE 60ML - 6MG,0208250011,Others,,NP FREEBASE,145000,122500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68908fda89fac.jpeg,,1,0,1,YES,6MG,0208250011,0,145000
53631887,53631887,97908978,LIQUID FREEBASE NIKMAT PIE SERIES APPLE PIE 60ML,LIQUID FREEBASE NIKMAT PIE SERIES APPLE PIE 60ML - 3MG,0208250008,Others,,NP FREEBASE,145000,122500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6890901a7d6fd.jpeg,,1,0,1,YES,3MG,0208250008,1,145000
53631888,53631888,97908978,LIQUID FREEBASE NIKMAT PIE SERIES APPLE PIE 60ML,LIQUID FREEBASE NIKMAT PIE SERIES APPLE PIE 60ML - 6MG,0208250009,Others,,NP FREEBASE,145000,122500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6890901a7d6fd.jpeg,,1,0,1,YES,6MG,0208250009,0,145000
53631886,53631886,97908976,LIQUID SALTNIC CREMELANDS HONEYDEW PARFAIT 30ML,LIQUID SALTNIC CREMELANDS HONEYDEW PARFAIT 30ML - 30MG,0208250007,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_68909179d9f40.jpeg,,1,0,1,YES,30MG,0208250007,0,100000
53631885,53631885,97908975,LIQUID SALTNIC CREMELANDS SARIKAYA TOAST 30ML,LIQUID SALTNIC CREMELANDS SARIKAYA TOAST 30ML - 30MG,0208250006,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6890907cf40c5.jpeg,,1,0,1,YES,30MG,0208250006,0,100000
53631884,53631884,97908974,LIQUID SALTNIC CREMELANDS STRAWBERRY CHEESCAKE 30ML,LIQUID SALTNIC CREMELANDS STRAWBERRY CHEESCAKE 30ML - 30MG,0208250005,Others,,NP SALTNIC,100000,77500,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_689090a2db243.jpeg,,1,0,1,YES,30MG,0208250005,2,100000
53631883,53631883,97908973,LIQUID SALTNIC ICELANDS GELATO VANILLA RAISIN 30ML,LIQUID SALTNIC ICELANDS GELATO VANILLA RAISIN 30ML - 30MG,0208250004,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_689090d1d16f4.jpeg,,1,0,1,YES,30MG,0208250004,0,100000
53631882,53631882,97908972,LIQUID SALTNIC ICELANDS GELATO RASPBERRY 30ML,LIQUID SALTNIC ICELANDS GELATO RASPBERRY 30ML - 30MG,0208250003,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_689090e8d3e8f.jpeg,,1,0,1,YES,30MG,0208250003,0,100000
53631881,53631881,97908971,LIQUID SALTNIC ICELANDS GELATO AVOCADO 30ML,LIQUID SALTNIC ICELANDS GELATO AVOCADO 30ML - 30MG,0208250002,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6890910976081.jpeg,,1,0,1,YES,30MG,0208250002,0,100000
53631880,53631880,97908970,LIQUID FREEBASE MUFFIN & XES V2 BLACKBERRY MUFFIN CAKE 60ML,LIQUID FREEBASE MUFFIN & XES V2 BLACKBERRY MUFFIN CAKE 60ML - 6MG,0208250001,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_689091f56c801.jpeg,,1,0,1,YES,6MG,0208250001,0,150000
53350190,53350190,97498034,LIQUID SALTNIC CRACKZ ICE V8 MATCHA ICE CREAM 30ML,LIQUID SALTNIC CRACKZ ICE V8 MATCHA ICE CREAM 30ML - 25MG,2607250005,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6884e0bf394cf.jpeg,,1,0,1,YES,25MG,2607250005,0,110000
53350188,53350188,97498033,LIQUID FREEBASE CRACKZ ICE V8 MATCHA ICE CREAM 60ML,LIQUID FREEBASE CRACKZ ICE V8 MATCHA ICE CREAM 60ML - 3MG,2607250003,Others,,NP FREEBASE,140000,117500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6884e0d40eadc.jpeg,,1,0,1,YES,3MG,2607250003,0,140000
53350189,53350189,97498033,LIQUID FREEBASE CRACKZ ICE V8 MATCHA ICE CREAM 60ML,LIQUID FREEBASE CRACKZ ICE V8 MATCHA ICE CREAM 60ML - 6MG,2607250004,Others,,NP FREEBASE,140000,117500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6884e0d40eadc.jpeg,,1,0,1,YES,6MG,2607250004,0,140000
97498032,97498032,97498032,MOD TRML T200 LIZARD GREEN,MOD TRML T200 LIZARD GREEN,2607250002,Others,,MOD,550000,500000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6884e0e83de6a.jpeg,,1,0,0,NO,,,0,0
97498031,97498031,97498031,MOD TRML T99 PEACH SMOOTHIES,MOD TRML T99 PEACH SMOOTHIES,2607250001,Others,,MOD,570000,530000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6884e0ffa99b1.jpeg,,1,0,0,NO,,,0,0
52970071,52970071,97110783,LIQUID FREEBASE HAPPI KRUNCH V3 PINK CHOCOLATE CEREAL WITH STRAWBERRY MILK 60ML,LIQUID FREEBASE HAPPI KRUNCH V3 PINK CHOCOLATE CEREAL WITH STRAWBERRY MILK 60ML - 3MG,1907250010,Others,,NP FREEBASE,155000,127500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b94448a8fd.jpeg,,1,0,1,YES,3MG,1907250010,0,155000
52970072,52970072,97110783,LIQUID FREEBASE HAPPI KRUNCH V3 PINK CHOCOLATE CEREAL WITH STRAWBERRY MILK 60ML,LIQUID FREEBASE HAPPI KRUNCH V3 PINK CHOCOLATE CEREAL WITH STRAWBERRY MILK 60ML - 6MG,1907250011,Others,,NP FREEBASE,155000,125000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b94448a8fd.jpeg,,1,0,1,YES,6MG,1907250011,0,155000
52970070,52970070,97110781,LIQUID FREEBASE HERO57 LUNA MAGIC V1 STRAWBERRY CHEESECAKE GRAHA CRACKERS 60ML,LIQUID FREEBASE HERO57 LUNA MAGIC V1 STRAWBERRY CHEESECAKE GRAHA CRACKERS 60ML - 3MG,1907250009,Others,,NP FREEBASE,155000,125000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b945db11d5.jpeg,,1,0,1,YES,3MG,1907250009,0,155000
52970069,52970069,97110779,LIQUID FREEBASE HERO57 NOSTALGIC GRAPECURRANT 60ML,LIQUID FREEBASE HERO57 NOSTALGIC GRAPECURRANT 60ML - 3MG,1907250008,Others,,NP FREEBASE,145000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b94711518b.jpeg,,1,0,1,YES,3MG,1907250008,0,145000
52970067,52970067,97110778,LIQUID FREEBASE PODA CREAMY BITES V2 BLUEBERRY ICE CREAM 60ML,LIQUID FREEBASE PODA CREAMY BITES V2 BLUEBERRY ICE CREAM 60ML - 3MG,1907250006,Others,,NP FREEBASE,130000,105000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b9487081cf.jpeg,,1,0,1,YES,3MG,1907250006,0,130000
52970068,52970068,97110778,LIQUID FREEBASE PODA CREAMY BITES V2 BLUEBERRY ICE CREAM 60ML,LIQUID FREEBASE PODA CREAMY BITES V2 BLUEBERRY ICE CREAM 60ML - 6MG,1907250007,Others,,NP FREEBASE,130000,105000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b9487081cf.jpeg,,1,0,1,YES,6MG,1907250007,0,130000
52970066,52970066,97110777,LIQUID SALTNIC TAKIS ES POETER STRAWBERRY 30ML,LIQUID SALTNIC TAKIS ES POETER STRAWBERRY 30ML - 30MG,1907250005,Others,,NP SALTNIC,70000,52000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b949be0153.jpeg,,1,0,1,YES,30MG,1907250005,1,70000
52970065,52970065,97110776,LIQUID SALTNIC TAKIS ES POETER KETAN HITAM 30ML,LIQUID SALTNIC TAKIS ES POETER KETAN HITAM 30ML - 30MG,1907250004,Others,,NP SALTNIC,70000,52000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b94c31cefd.jpeg,,1,0,1,YES,30MG,1907250004,2,70000
52970064,52970064,97110775,LIQUID SALTNIC TAKIS ES POETER JAGUNG 30ML,LIQUID SALTNIC TAKIS ES POETER JAGUNG 30ML - 30MG,1907250003,Others,,NP SALTNIC,70000,52000,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b94d97dee3.jpeg,,1,0,1,YES,30MG,1907250003,2,70000
52970063,52970063,97110774,LIQUID SALTNIC TAKIS ES POETER COKELAT 30ML,LIQUID SALTNIC TAKIS ES POETER COKELAT 30ML - 30MG,1907250002,Others,,NP SALTNIC,70000,52000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b94fd1e12e.jpeg,,1,0,1,YES,30MG,1907250002,1,70000
52970062,52970062,97110773,LIQUID SALTNIC TAKIS ES POETER ALPUKAT 30ML,LIQUID SALTNIC TAKIS ES POETER ALPUKAT 30ML - 30MG,1907250001,Others,,NP SALTNIC,70000,52000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_687b9513d5025.jpeg,,1,0,1,YES,30MG,1907250001,0,70000
52721164,52721164,96584633,LIQUID SALTNIC KHALIFAH OF BROTHER SIGNATURE SERIES MANGO 30ML,LIQUID SALTNIC KHALIFAH OF BROTHER SIGNATURE SERIES MANGO 30ML - 24MG,1307250003,Others,,NP SALTNIC,100000,70000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6874cd9ec4e08.jpeg,,1,0,1,YES,24MG,1307250003,0,100000
52721163,52721163,96584632,LIQUID SALTNIC KHALIFAH OF BROTHER SIGNATURE SERIES HONEYDEW 30ML,LIQUID SALTNIC KHALIFAH OF BROTHER SIGNATURE SERIES HONEYDEW 30ML - 24MG,1307250002,Others,,NP SALTNIC,100000,70000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6874cd86abee6.jpeg,,1,0,1,YES,24MG,1307250002,0,100000
52721162,52721162,96584631,LIQUID SALTNIC KHALIFAH OF BROTHER SIGNATURE SERIES BLACKCURRANT 30ML,LIQUID SALTNIC KHALIFAH OF BROTHER SIGNATURE SERIES BLACKCURRANT 30ML - 24MG,1307250001,Others,,NP SALTNIC,100000,70000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6874cd62ea876.jpeg,,1,0,1,YES,24MG,1307250001,0,100000
52513949,52513949,96252570,LIQUID SALTNIC JUTA FRIENDLYPACK LYCHEE 15ML,LIQUID SALTNIC JUTA FRIENDLYPACK LYCHEE 15ML - 10MG,0507250003,Others,,NP SALTNIC,45000,30625,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686e23999b94a.jpeg,,1,0,1,YES,10MG,0507250003,0,45000
52513948,52513948,96252569,LIQUID SALTNIC JUTA FRIENDLYPACK MELON 15ML,LIQUID SALTNIC JUTA FRIENDLYPACK MELON 15ML - 10MG,0507250002,Others,,NP SALTNIC,45000,30625,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686e2380e6b5a.jpeg,,1,0,1,YES,10MG,0507250002,0,45000
96252568,96252568,96252568,POD OXVA XLIM PRO SPECIAL EDITION DENIM GREEN BUNDLING LIQUID 15ML,POD OXVA XLIM PRO SPECIAL EDITION DENIM GREEN BUNDLING LIQUID 15ML,0507250001,Others,,POD,310000,230000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686e236bca7e9.jpeg,,1,0,0,NO,,,0,0
96065479,96065479,96065479,POD LOST VAPE URSA EPOCH KIT FLAME STRIKE,POD LOST VAPE URSA EPOCH KIT FLAME STRIKE,0207250012,Others,,POD,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686767771c30d.jpeg,,1,0,0,NO,,,0,0
96065478,96065478,96065478,POD LOST VAPE URSA EPOCH KIT FLAME NEON,POD LOST VAPE URSA EPOCH KIT FLAME NEON,0207250011,Others,,POD,150000,115200,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686767970346c.jpeg,,1,0,0,NO,,,0,0
96065477,96065477,96065477,POD LOST VAPE URSA EPOCH KIT FLAME MYSTIC,POD LOST VAPE URSA EPOCH KIT FLAME MYSTIC,0207250010,Others,,POD,150000,115200,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686767b6a70a2.jpeg,,1,0,0,NO,,,0,0
96065476,96065476,96065476,POD LOST VAPE URSA EPOCH KIT FLAME ICE,POD LOST VAPE URSA EPOCH KIT FLAME ICE,0207250009,Others,,POD,150000,115200,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_686767d0e88d9.jpeg,,1,0,0,NO,,,0,0
